n0000040i00, OnePointCrossover, 640, 0.0, 100480.0, 100480.0, 100480.0
n0000080i00, UniformCrossover, 640, 0.0, 100480.0, 100480.0, 100480.0
n0000080i00, OnePointCrossover, 640, 0.0, 100480.0, 100480.0, 100480.0
n0000160i00, UniformCrossover, 640, 0.0, 100480.0, 100480.0, 100480.0
n0000160i00, OnePointCrossover, 640, 0.0, 100480.0, 100480.0, 100480.0
n0000020i00, UniformCrossover, 1280, 1.0, 4729.200000000001, 6365.0, 10144.6
n0000020i00, OnePointCrossover, 1280, 1.0, 4002.4, 7039.0, 10051.4
n0000010i00, UniformCrossover, 1280, 1.0, 28.2, 271.0, 1436.0
n0000010i00, OnePointCrossover, 1280, 1.0, 113.4, 309.0, 1327.6
n0000040i00, UniformCrossover, 1280, 0.4, 21152.4, 101120.0, 101120.0
n0000040i00, OnePointCrossover, 1280, 0.0, 101120.0, 101120.0, 101120.0
n0000080i00, UniformCrossover, 1280, 0.0, 101120.0, 101120.0, 101120.0
n0000080i00, OnePointCrossover, 1280, 0.0, 101120.0, 101120.0, 101120.0
n0000160i00, UniformCrossover, 1280, 0.0, 101120.0, 101120.0, 101120.0
n0000160i00, OnePointCrossover, 1280, 0.0, 101120.0, 101120.0, 101120.0
n0000020i00, UniformCrossover, 2560, 1.0, 9247.6, 12133.0, 16869.2
n0000020i00, OnePointCrossover, 2560, 1.0, 8596.2, 13044.0, 16673.199999999997
n0000010i00, UniformCrossover, 2560, 1.0, 47.400000000000006, 396.0, 756.4
n0000010i00, OnePointCrossover, 2560, 1.0, 32.0, 371.0, 567.0
n0000040i00, UniformCrossover, 2560, 0.4, 42008.2, 102400.0, 102400.0
n0000040i00, OnePointCrossover, 2560, 0.06666666666666667, 102400.0, 102400.0, 102400.0
n0000080i00, UniformCrossover, 2560, 0.0, 102400.0, 102400.0, 102400.0
n0000080i00, OnePointCrossover, 2560, 0.0, 102400.0, 102400.0, 102400.0
n0000160i00, UniformCrossover, 2560, 0.0, 102400.0, 102400.0, 102400.0
n0000160i00, OnePointCrossover, 2560, 0.0, 102400.0, 102400.0, 102400.0
n0000020i00, UniformCrossover, 4, 0.0, 100000.0, 100000.0, 100000.0
n0000020i00, OnePointCrossover, 4, 0.0, 100000.0, 100000.0, 100000.0
n0000010i00, UniformCrossover, 4, 0.0, 100000.0, 100000.0, 100000.0
n0000010i00, OnePointCrossover, 4, 0.0, 100000.0, 100000.0, 100000.0
n0000040i00, UniformCrossover, 4, 0.0, 100000.0, 100000.0, 100000.0
n0000040i00, OnePointCrossover, 4, 0.0, 100000.0, 100000.0, 100000.0
n0000080i00, UniformCrossover, 4, 0.0, 100000.0, 100000.0, 100000.0
n0000080i00, OnePointCrossover, 4, 0.0, 100000.0, 100000.0, 100000.0
n0000160i00, UniformCrossover, 4, 0.0, 100000.0, 100000.0, 100000.0
n0000160i00, OnePointCrossover, 4, 0.0, 100000.0, 100000.0, 100000.0
n0000020i00, UniformCrossover, 8, 0.0, 100000.0, 100000.0, 100000.0
n0000020i00, OnePointCrossover, 8, 0.0, 100000.0, 100000.0, 100000.0
n0000010i00, UniformCrossover, 8, 0.06666666666666667, 100000.0, 100000.0, 100000.0
